priority,reason,vqa_id,image_id,split,qtype,llm_decision,human_decision,confidence,failure_flags,rationale_short
P0,human_llm_disagreement,11777,image001159,test,dietary_restrictions,DROP,KEEP,medium,answerable_despite_incomplete_triples;incomplete_support;indirect_dietary_fact;pass_disagreement,"P1: Question correctly refers to the pork dish on the left and green bean with meat dish on the right; neither is fully plant-based, so answer B is correct. | P2: Các triple đúng và liên quan đến đĩa thịt luộc, nhưng chưa có triple xác nhận đĩa đậu que bên phải có thịt nên không đủ hỗ trợ đầy đủ đáp án B. | P3: Nên REVIEW vì hai pass bất đồng và triples chỉ chứng minh món bên trái có thịt lợn, chưa hỗ trợ đầy đủ món đậu que xào thịt bên phải."
P0,human_llm_disagreement,11983,image001333,test,dietary_restrictions,DROP,KEEP,medium,ambiguous_target;pass_disagreement;question_answerable_despite_flawed_reference;spatial_mismatch;unsupported_reason_detail,"P1: The target dish is likely thịt ba chỉ luộc and the vegan answer is correct, but the question's spatial reference says it is left of the lòng lợn bowl, which does not match the image clearly. | P2: Các triple đúng với món thịt ba chỉ luộc trong khay tre và hỗ trợ đáp án không phù hợp thuần thực vật vì là món mặn từ động vật. | P3: Route to REVIEW because the question mislocates the target tray and the two verifier passes disagree, even though the intended answer is likely non-vegan pork."
P0,human_llm_disagreement,12017,image001372,test,dietary_restrictions,DROP,KEEP,medium,dietary_status_ambiguous;pass_disagreement;spatial_relation_error;specific_ingredient_not_verified;unsupported_specific_ingredient;wrong_gold_answer,"P1: Canh rau appears plant-based, but it is to the right/upper-right of the muối ớt bowl, so the correct choice should be C, not A. | P2: Triple về rau muống là thực vật hợp lý, nhưng việc bát canh chắc chắn chứa rau muống không đủ bằng chứng từ ảnh/VQA. | P3: Reject because the labeled answer has the wrong left/right relation, and the triples add unsupported ingredient evidence."
P0,human_llm_disagreement,12047,image002206,test,dietary_restrictions,DROP,KEEP,medium,ambiguous_choice;answer_not_supported;answer_not_supported_by_triples;insufficient_support;irrelevant_triples;pass_disagreement;spatial_mismatch,"P1: Gold B is the best vegan-looking option, but the spatial clue more directly points near the shrimp crackers, and choice C is visually/semantically ambiguous as possibly vegetarian. | P2: Triples are factually plausible but only describe gỏi tôm thịt/pork, not the correct vegan option rau xào tỏi or its position. | P3: DROP vì hai pass bất đồng, triples không hỗ trợ đáp án rau xào tỏi, và mô tả vị trí/độ chay của các lựa chọn còn mơ hồ."
P0,human_llm_disagreement,14146,image001924,test,dietary_restrictions,DROP,KEEP,high,ambiguous_answer_rationale;multiple_correct_choices;pass_disagreement;unsupported_or_weak_triple,"P1: Answer A is correct because the bowl contains shrimp/egg, but D may also be correct since the dipping sauce is nước mắm, an animal-derived fish sauce. | P2: The bowl visibly contains shrimp, an animal-derived ingredient, so the meal is not suitable for a fully plant-based/vegan diet. | P3: Không nên giữ vì A và D đều có thể đúng: bát mì có tôm/trứng, còn nước mắm cũng có nguồn gốc động vật; hai pass trước cũng bất đồng."
P0,human_llm_disagreement,14148,image001927,test,dietary_restrictions,DROP,KEEP,medium,dietary_mismatch;dietary_tag_too_broad;gold_answer_wrong;insufficient_support_for_answer_d;pass_disagreement;unsupported_triples,"P1: Món cải ngồng xào dầu hào ở góc trên trái không phù hợp thuần thực vật do có dầu hào, nên chỉ rau củ thập cẩm góc trên phải là đáp án đúng. | P2: Triples only support the top-right mixed vegetables and do not verify the top-left oyster-sauce greens or fully establish vegan suitability. | P3: Answer D should be rejected because oyster sauce makes the top-left dish non-vegan, while triples only weakly support the top-right dish."
P0,human_llm_disagreement,14174,image001961,test,dietary_restrictions,DROP,KEEP,high,incomplete_triples_for_disambiguation;multiple_correct_choices;pass_disagreement,"P1: Question matches the image, and tofu is plant-based, but rau sống is also fully plant-based, so both C and D can be correct. | P2: Các triple đúng và liên quan: đậu hũ là thành phần chính của món đậu hủ tẩm hành và phù hợp chế độ ăn chay/thuần thực vật hơn các món có gan hoặc mọc. | P3: Both tofu dish and raw vegetables are plant-based, so answer C is not uniquely correct; Pass 1 and Pass 2 also disagree."
P0,human_llm_disagreement,14188,image001971,test,dietary_restrictions,DROP,KEEP,medium,ambiguous_vegan_status;gold_answer_wrong;irrelevant_or_misaligned_triples;pass_disagreement;unsupported_food_fact;unsupported_meat_detail;wrong_gold_answer,"P1: Món bên trái đĩa thịt luộc là canh cải màu xanh lá nhạt; mô tả/food_items không nêu thịt băm, nên đáp án A không được hỗ trợ và B có vẻ đúng hơn. | P2: Triples support that the soup contains pork/minced meat, so it is not suitable for a plant-based diet; the image shows a light green soup left of the boiled pork plate. | P3: Reject: món bên trái là Canh cải màu xanh lá nhạt; triples tự thêm thịt băm/thịt lợn không được hỗ trợ, khiến đáp án A không đáng tin."
P0,human_llm_disagreement,14350,image002209,test,dietary_restrictions,DROP,KEEP,high,irrelevant_triples;unsupported_reasoning;wrong_gold_answer;wrong_referent,"P1: Món bên phải cạnh rau lang luộc là củ kiệu muối có nguồn gốc thực vật nên phù hợp ăn thuần thực vật; đáp án đúng phải là B, không phải A. | P2: The triples support roasted pork, but the question’s location points to the pickled củ kiệu beside the rau lang, so they are unsuitable. | P3: The dish to the right of the boiled sweet potato leaves is likely pickled củ kiệu, a plant-based item, so the gold answer A and pork-related triples are incorrect."
P0,human_llm_disagreement,590,image000105,test,dish_classification,DROP,KEEP,high,answer_spatial_mismatch;no_fully_correct_choice;position_mismatch;triple_insufficient_for_question;wrong_answer,"P1: Món ở góc trên bên trái là nem rán/món khô, nhưng nó nằm phía trên bát chè đậu đỏ chứ không phải đối diện chéo, nên đáp án B không đúng hoàn toàn. | P2: Triple đúng: nem rán là món khô, nhưng đáp án B có quan hệ vị trí không phù hợp vì nem rán nằm phía trên/cùng bên trái so với bát chè đậu đỏ, không phải đối diện chéo. | P3: Đáp án B chỉ đúng phần món khô; quan hệ vị trí với bát chè đậu đỏ sai, và không có lựa chọn nào đúng đầy đủ."
P0,human_llm_disagreement,835,image000243,test,dish_classification,DROP,KEEP,high,irrelevant_triple;pass_disagreement;unsupported_answer_by_triple;wrong_dish_for_question,"P1: Question matches the described bottom-left dark fish dish; gold answer B correctly identifies it as món kho and below-left of the central dipping sauce, with no competing correct choices. | P2: Triple không hỗ trợ câu hỏi vì món cần xác định là cá kho ở góc dưới bên trái, không phải thịt heo quay. | P3: DROP vì triple duy nhất nói về thịt heo quay/món quay, không hỗ trợ câu hỏi về cá kho ở góc dưới bên trái, và Pass 1/Pass 2 bất đồng."
P0,human_llm_disagreement,2674,image002209,test,dish_classification,DROP,KEEP,high,answerable_without_triples;irrelevant_triple;pass_disagreement;wrong_dish_for_question,"P1: Question matches the image and described top-left dish; it is a soup/canh, and the distractors are distinct dish categories with only one correct answer. | P2: Triple không hỗ trợ câu hỏi vì nói về thịt heo quay, trong khi món cần phân loại ở góc trên bên trái là món canh. | P3: DROP vì triples_used nói về Thịt heo quay/Món Quay, không hỗ trợ câu hỏi về món canh ở góc trên bên trái, và Pass 1/Pass 2 bất đồng."
P0,human_llm_disagreement,3576,image000637,test,dish_classification,DROP,KEEP,high,answerable_without_valid_triple;irrelevant_support;pass_disagreement;wrong_dish_focus,"P1: Question correctly refers to the bánh xèo below the chả giò plate; D is the only matching dish classification and choices are distinct. | P2: The support triple describes Phở, while the question requires classifying bánh xèo located below the chả giò. | P3: DROP vì triple hỗ trợ nói về Phở, không phải bánh xèo được hỏi, và Pass 1/Pass 2 mâu thuẫn."
P0,human_llm_disagreement,3810,image000797,test,dish_classification,DROP,KEEP,medium,ambiguous_answer;mixed_choice_types;multiple_plausible_choices;not_fully_visual;pass_disagreement;taxonomy_ambiguity,"P1: Question matches the image, but the item is nem rán, which could plausibly be classified as both món khô and món cuốn; choices mix category types. | P2: Triple đúng: món vàng nâu ngay dưới bát nước dùng là nem rán, phù hợp nhóm món khô trong các lựa chọn. | P3: Nem rán dưới bát có thể được gán là món khô hoặc món cuốn tùy taxonomy, và hai pass đã bất đồng nên không nên silently accept."
P0,human_llm_disagreement,7703,image001008,test,dish_classification,DROP,KEEP,medium,ambiguous_dish_class;gold_answer_likely_wrong;multiple_plausible_choices;pass_disagreement;unsupported_food_fact,"P1: Question matches the shrimp with lemongrass in the image, but in a family meal this dish is more plausibly a main dish than an appetizer, making the gold answer C invalid/ambiguous. | P2: Triple correctly identifies Tôm hấp sả as the dish in the upper-right of the tray and matches the VQA answer category Món khai vị. | P3: Không nên chấp nhận vì đáp án C dựa vào triple phân loại không được ảnh chứng minh, trong khi tôm hấp sả cũng hợp lý là món chính trong bữa cơm gia đình."
P0,human_llm_disagreement,7711,image001013,test,dish_classification,DROP,KEEP,high,irrelevant_triple;pass_disagreement;unsupported_answer_evidence;wrong_dish_support,"P1: Question correctly refers to the bottom-right fish in tomato sauce; gold answer B is correct and choices are distinct cooking-method categories. | P2: The triple is factually plausible but irrelevant to the VQA, which needs support for Cá sốt cà chua as a món sốt. | P3: DROP vì triple_used nói về Chả rán thay vì Cá sốt cà chua, không hỗ trợ đáp án B và hai pass trước đang bất đồng."
P0,human_llm_disagreement,7906,image001166,test,dish_classification,DROP,KEEP,high,not_supporting_answer;pass_disagreement;unsupported_triple;wrong_dish_type,"P1: Question matches the top-center miến dish; answer D is correct and choices are distinct dish categories with only one best answer. | P2: Triple đi đúng món nhưng phân loại sai/nghiêng sang không liên quan; câu hỏi cần xác định đây là món miến. | P3: VQA visually appears valid, but triples_used is wrong/irrelevant and Pass 1 vs Pass 2 disagree, so the row should not be silently accepted."
